scenario,regimen,distribution_id,base_joint_cfr_pct,scenario_joint_cfr_pct,delta_joint_cfr_pp,base_toxicity_pct,scenario_toxicity_pct
FU_AVI_LOW,R1,INDIA2022_OXA48_KP,72.1160661764706,70.22375,-1.892316176470601,9.28,9.28
FU_AVI_LOW,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,72.81658333333333,-1.9728333333333552,9.28,9.28
FU_AVI_LOW,R8,LEE2022_KPC_KP,88.60091029023748,87.26030343007916,-1.3406068601583172,9.16,9.16
FU_AVI_LOW,R8,LEE2022_OXA_KP,88.12885593220338,86.77065677966102,-1.3581991525423547,9.16,9.16
FU_AVI_LOW,R8,INDIA2022_OXA48_KP,86.13003676470588,84.7983088235294,-1.3317279411764815,9.16,9.16
FU_AVI_LOW,R8,FR2024_OXA484_SERINE_ONLY,89.37675,87.99216666666668,-1.3845833333333246,9.16,9.16
FU_AVI_LOW,R10,LEE2022_KPC_KP,87.69290237467017,86.08622691292875,-1.6066754617414176,10.71,10.71
FU_AVI_LOW,R10,LEE2022_OXA_KP,87.17175847457628,85.55489406779662,-1.616864406779655,10.71,10.71
FU_AVI_LOW,R10,INDIA2022_OXA48_KP,85.18297794117646,83.59816176470588,-1.5848161764705821,10.71,10.71
FU_AVI_LOW,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,86.73825000000001,-1.6465833333333109,10.71,10.71
FU_AVI_LOW,R12,LEE2022_KPC_KP,87.77224274406333,86.14160949868075,-1.6306332453825831,12.19,12.19
FU_AVI_LOW,R12,LEE2022_OXA_KP,87.21313559322033,85.57527542372883,-1.6378601694915034,12.19,12.19
FU_AVI_LOW,R12,INDIA2022_OXA48_KP,85.21536764705881,83.61029411764706,-1.6050735294117544,12.19,12.19
FU_AVI_LOW,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,86.74150000000002,-1.6673333333333034,12.19,12.19
FU_AVI_LOW,R13,LEE2022_KPC_KP,80.51998680738788,78.18207124010554,-2.3379155672823373,7.21,7.21
FU_AVI_LOW,R13,LEE2022_OXA_KP,80.0549152542373,77.70961864406779,-2.3452966101695125,7.21,7.21
FU_AVI_LOW,R13,INDIA2022_OXA48_KP,78.22698529411764,75.92882352941176,-2.298161764705881,7.21,7.21
FU_AVI_LOW,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,78.79608333333333,-2.3870000000000005,7.21,7.21
FU_AVI_HIGH,R1,LEE2022_KPC_KP,73.50026385224272,75.31506596306068,1.8148021108179506,9.28,9.28
FU_AVI_HIGH,R1,LEE2022_OXA_KP,73.64296610169494,75.53961864406782,1.8966525423728768,9.28,9.28
FU_AVI_HIGH,R1,INDIA2022_OXA48_KP,72.1160661764706,73.98044117647059,1.8643749999999955,9.28,9.28
FU_AVI_HIGH,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,76.733,1.9435833333333221,9.28,9.28
FU_AVI_HIGH,R8,LEE2022_KPC_KP,88.60091029023748,89.80522427440634,1.2043139841688628,9.16,9.16
FU_AVI_HIGH,R8,LEE2022_OXA_KP,88.12885593220338,89.35330508474576,1.2244491525423769,9.16,9.16
FU_AVI_HIGH,R8,INDIA2022_OXA48_KP,86.13003676470588,87.33084558823529,1.2008088235294139,9.16,9.16
FU_AVI_HIGH,R8,FR2024_OXA484_SERINE_ONLY,89.37675,90.62566666666666,1.2489166666666591,9.16,9.16
FU_AVI_HIGH,R10,LEE2022_KPC_KP,87.69290237467017,89.07116094986806,1.37825857519789,10.71,10.71
FU_AVI_HIGH,R10,LEE2022_OXA_KP,87.17175847457628,88.56190677966102,1.390148305084736,10.71,10.71
FU_AVI_HIGH,R10,INDIA2022_OXA48_KP,85.18297794117646,86.54569852941177,1.3627205882353053,10.71,10.71
FU_AVI_HIGH,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,89.801,1.4161666666666832,10.71,10.71
FU_AVI_HIGH,R12,LEE2022_KPC_KP,87.77224274406333,89.16052770448547,1.3882849604221406,12.19,12.19
FU_AVI_HIGH,R12,LEE2022_OXA_KP,87.21313559322033,88.60633474576271,1.3931991525423797,12.19,12.19
FU_AVI_HIGH,R12,INDIA2022_OXA48_KP,85.21536764705881,86.580625,1.3652573529411853,12.19,12.19
FU_AVI_HIGH,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,89.82691666666666,1.4180833333333425,12.19,12.19
FU_AVI_HIGH,R13,LEE2022_KPC_KP,80.51998680738788,82.45523746701849,1.9352506596306114,7.21,7.21
FU_AVI_HIGH,R13,LEE2022_OXA_KP,80.0549152542373,81.99737288135593,1.9424576271186282,7.21,7.21
FU_AVI_HIGH,R13,INDIA2022_OXA48_KP,78.22698529411764,80.13055147058824,1.9035661764706049,7.21,7.21
FU_AVI_HIGH,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,83.16033333333334,1.9772500000000122,7.21,7.21
CAZ_TARGET_2,R1,LEE2022_KPC_KP,73.50026385224272,74.55079155672823,1.0505277044855035,9.28,9.28
CAZ_TARGET_2,R1,LEE2022_OXA_KP,73.64296610169494,74.0409533898305,0.3979872881355675,9.28,9.28
CAZ_TARGET_2,R1,INDIA2022_OXA48_KP,72.1160661764706,72.49580882352942,0.3797426470588192,9.28,9.28
CAZ_TARGET_2,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,74.91983333333334,0.13041666666666174,9.28,9.28
CAZ_TARGET_2,R8,LEE2022_KPC_KP,88.60091029023748,89.08323218997361,0.48232189973613515,9.16,9.16
CAZ_TARGET_2,R8,LEE2022_OXA_KP,88.12885593220338,88.37023305084745,0.24137711864406697,9.16,9.16
CAZ_TARGET_2,R8,INDIA2022_OXA48_KP,86.13003676470588,86.49080882352939,0.36077205882351393,9.16,9.16
CAZ_TARGET_2,R8,FR2024_OXA484_SERINE_ONLY,89.37675,89.39500000000001,0.01825000000000898,9.16,9.16
CAZ_TARGET_2,R10,LEE2022_KPC_KP,87.69290237467017,88.10245382585752,0.4095514511873546,10.71,10.71
CAZ_TARGET_2,R10,LEE2022_OXA_KP,87.17175847457628,87.39707627118644,0.22531779661015605,10.71,10.71
CAZ_TARGET_2,R10,INDIA2022_OXA48_KP,85.18297794117646,85.5660294117647,0.3830514705882422,10.71,10.71
CAZ_TARGET_2,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,88.39499999999998,0.010166666666663104,10.71,10.71
CAZ_TARGET_2,R12,LEE2022_KPC_KP,87.77224274406333,88.13410290237466,0.36186015831133034,12.19,12.19
CAZ_TARGET_2,R12,LEE2022_OXA_KP,87.21313559322033,87.43137711864405,0.21824152542372133,12.19,12.19
CAZ_TARGET_2,R12,INDIA2022_OXA48_KP,85.21536764705881,85.62941176470586,0.41404411764705173,12.19,12.19
CAZ_TARGET_2,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,88.41499999999999,0.006166666666672427,12.19,12.19
CAZ_TARGET_2,R13,LEE2022_KPC_KP,80.51998680738788,80.91353562005277,0.39354881266488917,7.21,7.21
CAZ_TARGET_2,R13,LEE2022_OXA_KP,80.0549152542373,80.24756355932205,0.19264830508474518,7.21,7.21
CAZ_TARGET_2,R13,INDIA2022_OXA48_KP,78.22698529411764,78.50735294117646,0.28036764705882433,7.21,7.21
CAZ_TARGET_2,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,81.19,0.0069166666666689025,7.21,7.21
CAZ_TARGET_6,R1,LEE2022_KPC_KP,73.50026385224272,71.43919525065962,-2.061068601583102,9.28,9.28
CAZ_TARGET_6,R1,LEE2022_OXA_KP,73.64296610169494,72.82580508474575,-0.8171610169491856,9.28,9.28
CAZ_TARGET_6,R1,INDIA2022_OXA48_KP,72.1160661764706,71.51694852941178,-0.5991176470588186,9.28,9.28
CAZ_TARGET_6,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,74.29116666666667,-0.49825000000001296,9.28,9.28
CAZ_TARGET_6,R8,LEE2022_KPC_KP,88.60091029023748,87.35532981530345,-1.2455804749340302,9.16,9.16
CAZ_TARGET_6,R8,LEE2022_OXA_KP,88.12885593220338,87.72082627118645,-0.4080296610169256,9.16,9.16
CAZ_TARGET_6,R8,INDIA2022_OXA48_KP,86.13003676470588,85.84419117647059,-0.28584558823528994,9.16,9.16
CAZ_TARGET_6,R8,FR2024_OXA484_SERINE_ONLY,89.37675,89.18516666666666,-0.191583333333341,9.16,9.16
CAZ_TARGET_6,R10,LEE2022_KPC_KP,87.69290237467017,86.68509234828495,-1.007810026385215,10.71,10.71
CAZ_TARGET_6,R10,LEE2022_OXA_KP,87.17175847457628,86.83976694915253,-0.33199152542374577,10.71,10.71
CAZ_TARGET_6,R10,INDIA2022_OXA48_KP,85.18297794117646,84.95650735294117,-0.2264705882352871,10.71,10.71
CAZ_TARGET_6,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,88.24441666666667,-0.14041666666665265,10.71,10.71
CAZ_TARGET_6,R12,LEE2022_KPC_KP,87.77224274406333,86.92048812664908,-0.8517546174142581,12.19,12.19
CAZ_TARGET_6,R12,LEE2022_OXA_KP,87.21313559322033,86.9284322033898,-0.28470338983052557,12.19,12.19
CAZ_TARGET_6,R12,INDIA2022_OXA48_KP,85.21536764705881,85.02511029411764,-0.19025735294117396,12.19,12.19
CAZ_TARGET_6,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,88.30099999999999,-0.1078333333333319,12.19,12.19
CAZ_TARGET_6,R13,LEE2022_KPC_KP,80.51998680738788,79.52750659630607,-0.9924802110818121,7.21,7.21
CAZ_TARGET_6,R13,LEE2022_OXA_KP,80.0549152542373,79.73048728813559,-0.3244279661017089,7.21,7.21
CAZ_TARGET_6,R13,INDIA2022_OXA48_KP,78.22698529411764,78.01863970588234,-0.20834558823530358,7.21,7.21
CAZ_TARGET_6,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,81.04541666666667,-0.13766666666666083,7.21,7.21
AVI_CT_2,R1,LEE2022_KPC_KP,73.50026385224272,89.54605540897097,16.045791556728247,9.28,9.28
AVI_CT_2,R1,LEE2022_OXA_KP,73.64296610169494,90.78957627118646,17.146610169491524,9.28,9.28
AVI_CT_2,R1,INDIA2022_OXA48_KP,72.1160661764706,89.18536764705883,17.06930147058823,9.28,9.28
AVI_CT_2,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,92.53458333333334,17.745166666666663,9.28,9.28
AVI_CT_2,R8,LEE2022_KPC_KP,88.60091029023748,97.29476253298154,8.693852242744057,9.16,9.16
AVI_CT_2,R8,LEE2022_OXA_KP,88.12885593220338,97.15300847457627,9.024152542372889,9.16,9.16
AVI_CT_2,R8,INDIA2022_OXA48_KP,86.13003676470588,94.99908088235294,8.869044117647064,9.16,9.16
AVI_CT_2,R8,FR2024_OXA484_SERINE_ONLY,89.37675,98.61575,9.239000000000004,9.16,9.16
AVI_CT_2,R10,LEE2022_KPC_KP,87.69290237467017,97.32576517150395,9.632862796833777,10.71,10.71
AVI_CT_2,R10,LEE2022_OXA_KP,87.17175847457628,97.07690677966102,9.905148305084737,10.71,10.71
AVI_CT_2,R10,INDIA2022_OXA48_KP,85.18297794117646,94.90448529411763,9.721507352941174,10.71,10.71
AVI_CT_2,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,98.50633333333332,10.121499999999997,10.71,10.71
AVI_CT_2,R12,LEE2022_KPC_KP,87.77224274406333,97.56459102902375,9.792348284960411,12.19,12.19
AVI_CT_2,R12,LEE2022_OXA_KP,87.21313559322033,97.21983050847459,10.006694915254258,12.19,12.19
AVI_CT_2,R12,INDIA2022_OXA48_KP,85.21536764705881,95.03194852941176,9.816580882352952,12.19,12.19
AVI_CT_2,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,98.62358333333333,10.21475000000001,12.19,12.19
AVI_CT_2,R13,LEE2022_KPC_KP,80.51998680738788,95.70617414248022,15.186187335092342,7.21,7.21
AVI_CT_2,R13,LEE2022_OXA_KP,80.0549152542373,95.59461864406782,15.539703389830521,7.21,7.21
AVI_CT_2,R13,INDIA2022_OXA48_KP,78.22698529411764,93.47338235294119,15.246397058823547,7.21,7.21
AVI_CT_2,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,97.04966666666668,15.866583333333352,7.21,7.21
AVI_CT_6,R1,LEE2022_KPC_KP,73.50026385224272,58.115897097625336,-15.384366754617389,9.28,9.28
AVI_CT_6,R1,LEE2022_OXA_KP,73.64296610169494,57.876885593220344,-15.766080508474595,9.28,9.28
AVI_CT_6,R1,INDIA2022_OXA48_KP,72.1160661764706,56.64764705882353,-15.468419117647066,9.28,9.28
AVI_CT_6,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,58.688750000000006,-16.100666666666676,9.28,9.28
AVI_CT_6,R8,LEE2022_KPC_KP,88.60091029023748,74.66777044854881,-13.933139841688671,9.16,9.16
AVI_CT_6,R8,LEE2022_OXA_KP,88.12885593220338,74.15383474576272,-13.975021186440657,9.16,9.16
AVI_CT_6,R8,INDIA2022_OXA48_KP,86.13003676470588,72.43716911764704,-13.692867647058833,9.16,9.16
AVI_CT_6,R8,FR2024_OXA484_SERINE_ONLY,89.37675,75.15458333333333,-14.222166666666666,9.16,9.16
AVI_CT_6,R10,LEE2022_KPC_KP,87.69290237467017,72.74656992084432,-14.946332453825846,10.71,10.71
AVI_CT_6,R10,LEE2022_OXA_KP,87.17175847457628,72.21777542372881,-14.95398305084747,10.71,10.71
AVI_CT_6,R10,INDIA2022_OXA48_KP,85.18297794117646,70.53577205882353,-14.647205882352935,10.71,10.71
AVI_CT_6,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,73.17483333333332,-15.209999999999994,10.71,10.71
AVI_CT_6,R12,LEE2022_KPC_KP,87.77224274406333,72.67323218997363,-15.099010554089702,12.19,12.19
AVI_CT_6,R12,LEE2022_OXA_KP,87.21313559322033,72.1263559322034,-15.086779661016934,12.19,12.19
AVI_CT_6,R12,INDIA2022_OXA48_KP,85.21536764705881,70.44257352941177,-14.772794117647038,12.19,12.19
AVI_CT_6,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,73.06991666666666,-15.338916666666663,12.19,12.19
AVI_CT_6,R13,LEE2022_KPC_KP,80.51998680738788,60.542664907651705,-19.977321899736175,7.21,7.21
AVI_CT_6,R13,LEE2022_OXA_KP,80.0549152542373,60.09894067796611,-19.95597457627119,7.21,7.21
AVI_CT_6,R13,INDIA2022_OXA48_KP,78.22698529411764,58.687279411764706,-19.539705882352933,7.21,7.21
AVI_CT_6,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,60.89499999999999,-20.28808333333334,7.21,7.21
TOX_80,R1,LEE2022_KPC_KP,73.50026385224272,73.50026385224272,0.0,9.28,13.334999999999999
TOX_80,R1,LEE2022_OXA_KP,73.64296610169494,73.64296610169494,0.0,9.28,13.334999999999999
TOX_80,R1,INDIA2022_OXA48_KP,72.1160661764706,72.1160661764706,0.0,9.28,13.334999999999999
TOX_80,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,74.78941666666668,0.0,9.28,13.334999999999999
TOX_80,R8,LEE2022_KPC_KP,88.60091029023748,88.60091029023748,0.0,9.16,18.72
TOX_80,R8,LEE2022_OXA_KP,88.12885593220338,88.12885593220338,0.0,9.16,18.72
TOX_80,R8,INDIA2022_OXA48_KP,86.13003676470588,86.13003676470588,0.0,9.16,18.72
TOX_80,R8,FR2024_OXA484_SERINE_ONLY,89.37675,89.37675,0.0,9.16,18.72
TOX_80,R10,LEE2022_KPC_KP,87.69290237467017,87.69290237467017,0.0,10.71,20.74
TOX_80,R10,LEE2022_OXA_KP,87.17175847457628,87.17175847457628,0.0,10.71,20.74
TOX_80,R10,INDIA2022_OXA48_KP,85.18297794117646,85.18297794117646,0.0,10.71,20.74
TOX_80,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,88.38483333333332,0.0,10.71,20.74
TOX_80,R12,LEE2022_KPC_KP,87.77224274406333,87.77224274406333,0.0,12.19,23.195
TOX_80,R12,LEE2022_OXA_KP,87.21313559322033,87.21313559322033,0.0,12.19,23.195
TOX_80,R12,INDIA2022_OXA48_KP,85.21536764705881,85.21536764705881,0.0,12.19,23.195
TOX_80,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,88.40883333333332,0.0,12.19,23.195
TOX_80,R13,LEE2022_KPC_KP,80.51998680738788,80.51998680738788,0.0,7.21,15.065000000000001
TOX_80,R13,LEE2022_OXA_KP,80.0549152542373,80.0549152542373,0.0,7.21,15.065000000000001
TOX_80,R13,INDIA2022_OXA48_KP,78.22698529411764,78.22698529411764,0.0,7.21,15.065000000000001
TOX_80,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,81.18308333333333,0.0,7.21,15.065000000000001
TOX_128,R1,LEE2022_KPC_KP,73.50026385224272,73.50026385224272,0.0,9.28,6.7299999999999995
TOX_128,R1,LEE2022_OXA_KP,73.64296610169494,73.64296610169494,0.0,9.28,6.7299999999999995
TOX_128,R1,INDIA2022_OXA48_KP,72.1160661764706,72.1160661764706,0.0,9.28,6.7299999999999995
TOX_128,R1,FR2024_OXA484_SERINE_ONLY,74.78941666666668,74.78941666666668,0.0,9.28,6.7299999999999995
TOX_128,R8,LEE2022_KPC_KP,88.60091029023748,88.60091029023748,0.0,9.16,4.84
TOX_128,R8,LEE2022_OXA_KP,88.12885593220338,88.12885593220338,0.0,9.16,4.84
TOX_128,R8,INDIA2022_OXA48_KP,86.13003676470588,86.13003676470588,0.0,9.16,4.84
TOX_128,R8,FR2024_OXA484_SERINE_ONLY,89.37675,89.37675,0.0,9.16,4.84
TOX_128,R10,LEE2022_KPC_KP,87.69290237467017,87.69290237467017,0.0,10.71,5.835
TOX_128,R10,LEE2022_OXA_KP,87.17175847457628,87.17175847457628,0.0,10.71,5.835
TOX_128,R10,INDIA2022_OXA48_KP,85.18297794117646,85.18297794117646,0.0,10.71,5.835
TOX_128,R10,FR2024_OXA484_SERINE_ONLY,88.38483333333332,88.38483333333332,0.0,10.71,5.835
TOX_128,R12,LEE2022_KPC_KP,87.77224274406333,87.77224274406333,0.0,12.19,6.555
TOX_128,R12,LEE2022_OXA_KP,87.21313559322033,87.21313559322033,0.0,12.19,6.555
TOX_128,R12,INDIA2022_OXA48_KP,85.21536764705881,85.21536764705881,0.0,12.19,6.555
TOX_128,R12,FR2024_OXA484_SERINE_ONLY,88.40883333333332,88.40883333333332,0.0,12.19,6.555
TOX_128,R13,LEE2022_KPC_KP,80.51998680738788,80.51998680738788,0.0,7.21,3.5000000000000004
TOX_128,R13,LEE2022_OXA_KP,80.0549152542373,80.0549152542373,0.0,7.21,3.5000000000000004
TOX_128,R13,INDIA2022_OXA48_KP,78.22698529411764,78.22698529411764,0.0,7.21,3.5000000000000004
TOX_128,R13,FR2024_OXA484_SERINE_ONLY,81.18308333333333,81.18308333333333,0.0,7.21,3.5000000000000004
